ns,bytes
373366359,15751188
370870436,15751188
393481476,15751188
383795510,15751188
375328087,15751188
365997652,15751188
381678777,15751188
362117421,15751188
381622546,15751188
379995872,15751188
384238849,15751188
374929484,15751188
366071806,15751188
388342388,15751188
364598292,15751188
391241168,15751188
378185291,15751188
379237869,15751188
384722833,15751188
388853295,15751188
377673379,15751188
388714603,15751188
381665506,15751188
384810853,15751188
375923258,15751188
375243222,15751188
381291075,15751188
387592771,15751188
383124459,15751188
385980595,15751188
395990521,15751188
386075086,15751188
380822664,15751188
367940890,15751188
380357425,15751188
371076766,15751188
370874864,15751188
375395063,15751188
384108942,15751188
369340892,15751188
377183838,15751188
378474073,15751188
369166464,15751188
374573608,15751188
374458826,15751188
379721177,15751188
392931409,15751188
362640328,15751188
365989309,15751188
377883121,15751188
378372557,15751188
368766193,15751188
362468195,15751188
384296713,15751188
365584923,15751188
380237674,15751188
370359757,15751188
383778059,15751188
384874354,15751188
364916878,15751188
384029731,15751188
386336211,15751188
363545859,15751188
378114536,15751188
378806045,15751188
376696273,15751188
373010395,15751188
375384803,15751188
375468604,15751188
380795679,15751188
370206858,15751188
388135173,15751188
374363516,15751188
374034674,15751188
358941387,15751188
389859593,15751188
391822889,15751188
381574118,15751188
382301314,15751188
376631344,15751188
380348577,15751188
456220688,19407074
453230616,19407074
455255521,19407074
453035733,19407074
472545695,19407074
465975898,19407074
458119321,19407074
455663913,19407074
465599024,19407074
453487453,19407074
462773379,19407074
469886226,19407074
454314938,19407074
463362751,19407074
482832491,19407074
478029584,19407074
471470264,19407074
458553808,19407074
463779389,19407074
445033646,19407074
458332778,19407074
465059744,19407074
462832260,19407074
462697316,19407074
449402339,19407074
448873101,19407074
466253618,19407074
456665563,19407074
470594012,19407074
455714604,19407074
459596579,19407074
459618365,19407074
500404936,19407074
490473369,19407074
471725055,19407074
460074940,19407074
465264466,19407074
456155663,19407074
460003086,19407074
482694917,19407074
450766630,19407074
461717657,19407074
466229314,19407074
465621691,19407074
470676622,19407074
462921327,19407074
474497319,19407074
459698501,19407074
438012705,19407074
449590823,19407074
462126863,19407074
454589607,19407074
466101364,19407074
454570194,19407074
484267515,19407074
460866999,19407074
477927906,19407074
487126683,19407074
458400324,19407074
453248193,19407074
461813704,19407074
482639551,19407074
451787326,19407074
453968342,19407074
455352874,19407074
467169058,19407074
459699779,19407074
467607727,19407074
448881773,19407074
453681378,19407074
466707948,19407074
445034957,19407074
461067531,19407074
457090013,19407074
452170339,19407074
472813923,19407074
461515318,19407074
487692483,19407074
450666759,19407074
479074417,19407074
468798200,19407074
449088946,19407074
457913946,19407074
475614663,19407074
464289203,19407074
474422142,19407074
456621131,19407074
459497165,19407074
489430174,19407074
446997940,19407074
455315727,19407074
484556421,19407074
453019933,19407074
478626781,19407074
478561975,19407074
458926862,19407074
475745534,19407074
460669845,19407074
464575408,19407074
456503561,19407074
