ns,bytes
113907709,3254494
117016866,3254494
132164173,3254494
115159216,3254494
132472472,3254494
115642378,3254494
116984527,3254494
119233750,3254494
119899578,3254494
115308147,3254494
125127328,3254494
119617461,3254494
116215047,3254494
138638943,3254494
121672728,3254494
121222977,3254494
111961482,3254494
117033991,3254494
115459692,3254494
125083858,3254494
116136772,3254494
126506685,3254494
117511161,3254494
117938405,3254494
136070354,3254494
133327558,3254494
116417311,3254494
124553347,3254494
128016547,3254494
124743466,3254494
116129815,3254494
122292401,3254494
134257535,3254494
117247617,3254494
121821611,3254494
113848501,3254494
132369795,3254494
119069030,3254494
113521350,3254494
124247965,3254494
120058455,3254494
125010300,3254494
128520824,3254494
116445640,3254494
119576074,3254494
112682672,3254494
113986379,3254494
119843375,3254494
125791350,3254494
111330642,3254494
110483701,3254494
115808850,3254494
131321543,3254494
115859135,3254494
128145659,3254494
125286005,3254494
114271656,3254494
119857637,3254494
115976098,3254494
113730718,3254494
117166335,3254494
116884273,3254494
114695874,3254494
115407830,3254494
122004481,3254494
114413907,3254494
125897802,3254494
121418267,3254494
116563557,3254494
115526884,3254494
126956708,3254494
116081755,3254494
116875595,3254494
118389482,3254494
114417320,3254494
216442050,6323973
213575303,6323973
213683476,6323973
221714353,6323973
217662034,6323973
224181615,6323973
218507664,6323973
220216653,6323973
219434697,6323973
214534587,6323973
217230102,6323973
214530878,6323973
221295751,6323973
217683954,6323973
215377978,6323973
224716108,6323973
213644861,6323973
228210346,6323973
238236362,6323973
213303205,6323973
219418434,6323973
255270681,6323973
216513433,6323973
234831121,6323973
213909178,6323973
216562092,6323973
212296559,6323973
230261694,6323973
213343190,6323973
215309998,6323973
220148687,6323973
234485734,6323973
216436352,6323973
212759667,6323973
218237301,6323973
215716603,6323973
229346936,6323973
212327299,6323973
232567409,6323973
210745476,6323973
219238596,6323973
222949481,6323973
219567054,6323973
216210552,6323973
225948158,6323973
233687245,6323973
219559079,6323973
231027975,6323973
214504931,6323973
234849066,6323973
225069386,6323973
226146202,6323973
214919393,6323973
224473366,6323973
217955742,6323973
228488453,6323973
217700505,6323973
213821128,6323973
212747144,6323973
218639416,6323973
211567493,6323973
219121057,6323973
221192872,6323973
211476115,6323973
225721125,6323973
230314441,6323973
216660620,6323973
213582656,6323973
226594102,6323973
219855979,6323973
220668414,6323973
236753310,6323973
222272339,6323973
217690826,6323973
216838567,6323973
212249514,6323973
218277817,6323973
225304738,6323973
228415131,6323973
225401021,6323973
213840925,6323973
218262989,6323973
223665258,6323973
219566179,6323973
212959258,6323973
215380784,6323973
223891654,6323973
217538359,6323973
222628418,6323973
218466427,6323973
213260991,6323973
214207179,6323973
219831001,6323973
210685596,6323973
225893391,6323973
235962422,6323973
213576643,6323973
220991600,6323973
211967698,6323973
229638105,6323973
294335807,8424862
311860491,8424862
288016417,8424862
291066084,8424862
304973887,8424862
290383253,8424862
277381686,8424862
293294391,8424862
313914434,8424862
309283739,8424862
309065853,8424862
310411397,8424862
293499929,8424862
293751376,8424862
291414237,8424862
296170119,8424862
296282205,8424862
294852780,8424862
307537484,8424862
294229144,8424862
299913575,8424862
291256843,8424862
290667032,8424862
299715012,8424862
294771726,8424862
302898035,8424862
303189102,8424862
291962734,8424862
289963464,8424862
294974183,8424862
289726956,8424862
285840076,8424862
297401334,8424862
294532236,8424862
297024852,8424862
303499350,8424862
273701691,8424862
313825526,8424862
308605038,8424862
299414935,8424862
284727897,8424862
292064268,8424862
293996834,8424862
306261250,8424862
294691082,8424862
277798474,8424862
308808651,8424862
305994155,8424862
292277327,8424862
305261510,8424862
298817495,8424862
311337588,8424862
302773254,8424862
292045071,8424862
296520950,8424862
313751766,8424862
297793276,8424862
301286134,8424862
296955315,8424862
272544699,8424862
297671948,8424862
299815022,8424862
290377450,8424862
311137184,8424862
296459052,8424862
288936179,8424862
289843800,8424862
288686534,8424862
300731626,8424862
292255724,8424862
313329553,8424862
297614462,8424862
294196335,8424862
284302464,8424862
300726916,8424862
301656157,8424862
292964407,8424862
305377778,8424862
291385895,8424862
295590473,8424862
293818558,8424862
278016032,8424862
298804892,8424862
294736541,8424862
292266049,8424862
289125281,8424862
311965841,8424862
275297171,8424862
299418343,8424862
297893806,8424862
299586782,8424862
299562302,8424862
292103010,8424862
292387154,8424862
303962965,8424862
299321544,8424862
283791676,8424862
285718179,8424862
280981321,8424862
306046733,8424862
531992750,15751188
534587636,15751188
536514146,15751188
525681174,15751188
527997512,15751188
547286438,15751188
540873945,15751188
560225408,15751188
523123348,15751188
542226278,15751188
542094577,15751188
529243639,15751188
550956289,15751188
530734784,15751188
545643204,15751188
531106031,15751188
568193939,15751188
540606715,15751188
536904003,15751188
544948951,15751188
576653128,15751188
530755569,15751188
574925273,15751188
547077918,15751188
523042324,15751188
537424342,15751188
537524329,15751188
533995677,15751188
552421163,15751188
538394967,15751188
579380929,15751188
535838591,15751188
523799127,15751188
528949435,15751188
523939139,15751188
532539394,15751188
565938145,15751188
548998646,15751188
540369823,15751188
543326710,15751188
543959926,15751188
546436380,15751188
530691207,15751188
546365689,15751188
548490666,15751188
572515662,15751188
547703612,15751188
531829317,15751188
535171619,15751188
534598507,15751188
561261313,15751188
530680712,15751188
530774242,15751188
564635426,15751188
539489544,15751188
537659096,15751188
572267830,15751188
531012103,15751188
538118819,15751188
534184639,15751188
536005459,15751188
532221971,15751188
534821406,15751188
541574766,15751188
518077262,15751188
530281379,15751188
531115485,15751188
539465787,15751188
534409352,15751188
536556784,15751188
566508292,15751188
535377260,15751188
549746204,15751188
547333436,15751188
553785204,15751188
532811823,15751188
539546416,15751188
539524712,15751188
545493622,15751188
551174735,15751188
528932958,15751188
537802823,15751188
546308881,15751188
540504729,15751188
528525753,15751188
550704996,15751188
602463748,15751188
549308221,15751188
530279284,15751188
580078915,15751188
525464765,15751188
551823493,15751188
560512241,15751188
542627948,15751188
590581188,15751188
530304550,15751188
565437029,15751188
538131095,15751188
561381282,15751188
545870053,15751188
662491945,19407074
665072289,19407074
669536828,19407074
660245185,19407074
665691036,19407074
678767391,19407074
678297990,19407074
649087489,19407074
700269467,19407074
659096227,19407074
680024785,19407074
672686797,19407074
671620574,19407074
650800697,19407074
674313144,19407074
680520689,19407074
663452808,19407074
736273526,19407074
661154952,19407074
783996324,19407074
651197333,19407074
724254586,19407074
674101456,19407074
660608067,19407074
708495742,19407074
672960156,19407074
671741416,19407074
673883336,19407074
664228349,19407074
698264062,19407074
654756219,19407074
728040383,19407074
656536047,19407074
654869274,19407074
675639923,19407074
659889191,19407074
655296214,19407074
655672753,19407074
672231892,19407074
678355407,19407074
669358814,19407074
657775484,19407074
653451765,19407074
672695102,19407074
667206106,19407074
696265161,19407074
650938882,19407074
699007112,19407074
663324802,19407074
655713577,19407074
707191439,19407074
676206851,19407074
654788598,19407074
671339771,19407074
652930404,19407074
666303639,19407074
696103924,19407074
650338109,19407074
708789102,19407074
696678278,19407074
659336505,19407074
660572923,19407074
656346973,19407074
656386831,19407074
674985457,19407074
651230934,19407074
697673837,19407074
699968902,19407074
655457479,19407074
649948616,19407074
697811297,19407074
652253257,19407074
673777061,19407074
683882921,19407074
666939040,19407074
649622262,19407074
663102320,19407074
673940511,19407074
651930277,19407074
668805028,19407074
667360101,19407074
655237762,19407074
664141731,19407074
650542289,19407074
662869626,19407074
665627296,19407074
676137564,19407074
650388907,19407074
683666963,19407074
700775760,19407074
660748805,19407074
666977975,19407074
659190316,19407074
740973188,19407074
674905049,19407074
657674941,19407074
651971619,19407074
669226799,19407074
666415862,19407074
670915224,19407074
